,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,0.1414213562373095,0.19261360284258222,0.20688160865577201,0.14387494569938158,0.30886890422961,0.31400636936215165,0.39230090491866065,0.4001249804748511,0.5575840743780259,0.4594562003064057,0.40112342240263155,0.39774363602702684,0.4730750469005948,0.2539685019840059,0.2569046515733026,0.47675989764240867,0.5567764362830022,0.5476312628037227,0.7126008700527947,0.6926037828369117,0.7604603868710059,0.7121095421351971,0.657875368135941,0.744983221287567,0.8192069335644078,0.8009369513263824,0.8428523002282191,0.8988882021697693,0.8240752392834043,0.6210475022089695,0.3615245496505044,0.510294032886923,0.7156116265125938,0.8687347120957007,0.9239588735436226,0.92233399590387,0.8180464534487024,0.7808328886515987,0.7030647196382421,0.5238320341483518,0.22583179581272428,0.5323532661682466,0.5315072906367324,0.6523802572120037,0.5139066063011839,0.3722902093797257,0.32419130154894654,0.3664696440361739,0.19570385790780928,0.18,0.15231546211727817,0.05196152422706632,0.0806225774829855,0.12609520212918493,0.08485281374238571,0.12922847983320085,0.1341640786499874,0.0916515138991168,0.09486832980505137,0.0565685424949238,1
1,0.21283796653792764,0.22869193252058542,0.2903446228191595,0.26248809496813374,0.3439476704383968,0.5082322303829224,0.464327470649756,0.59,0.5776677245614472,0.5359104402789705,0.7012845356914695,0.8094442537939225,0.8318052656722005,0.8830062287436029,0.863944442658207,0.9718024490605074,1.0,0.9420191080864548,0.8957678270623477,0.8841945487278239,0.7219418259112018,0.6365532185135819,0.6290468980926621,0.6256196927846821,0.570087712549569,0.565685424949238,0.5719265687131522,0.5260228131934964,0.6650563885867122,0.4503332099679081,0.6154673021371647,0.5428627819255986,0.44542114902640173,0.4838388161361178,0.36138621999185305,0.6466838485689897,0.6192737682156414,0.32511536414017717,0.4289522117905443,0.4438468204234429,0.40914545090957566,0.24145392935299273,0.374299345444258,0.40348482003664027,0.24919871588754225,0.14247806848775008,0.23021728866442676,0.2723967694375247,0.20223748416156684,0.07810249675906655,0.11180339887498948,0.0916515138991168,0.09433981132056604,0.06928203230275509,0.09695359714832658,0.13820274961085252,0.11832159566199232,0.06999999999999999,0.07211102550927978,0.066332495807108,1
2,0.16186414056238646,0.24124676163629638,0.3315116890850155,0.32908965343808666,0.3120897306865447,0.4774934554525329,0.493051721424842,0.6140846847137617,0.7481978348003955,0.7870196947980399,0.7958014827832378,0.8402380615040002,0.7445804187594514,0.7293833011524188,0.8049223565040295,0.8325262758616091,0.8221313763626833,0.8689649014776143,0.9449338601193208,0.9283856957105705,0.892972563968233,0.820792300158816,0.6552098900352467,0.60398675482166,0.7301369734508725,0.4912229636326054,0.7120393247567159,0.9237423883312923,0.7769169839822013,0.9227133899537819,0.9226050075736636,0.7102816342831905,0.43150898020782835,0.5204805471869242,0.6505382386916237,0.5516339365920121,0.7820485918406861,0.8219489035213807,0.733143914930759,0.6869497798238238,0.6816890786861706,0.5086255990411808,0.4614108798023731,0.471380949975707,0.4594562003064057,0.132664991614216,0.3671511950137164,0.2727636339397171,0.11401754250991379,0.10295630140987,0.05744562646538029,0.15231546211727817,0.12884098726725127,0.09746794344808964,0.1341640786499874,0.1562049935181331,0.1777638883463118,0.12806248474865697,0.09746794344808964,0.08831760866327847,1
3,0.1,0.1307669683062202,0.2495996794869737,0.14317821063276354,0.14317821063276354,0.19183326093250877,0.3313608305156178,0.357211421989835,0.24454038521274968,0.3555277766926236,0.2968164415931166,0.44631827208842795,0.13564659966250536,0.4754997371187496,0.4158124577258358,0.46162755550335166,0.26324893162176366,0.47759815745038214,0.6371812928829597,0.630317380372777,0.523545604508337,0.6074537019394977,0.7453858061433689,0.6961321713582845,0.5603570290448759,0.7303423854604085,0.7249827584156743,0.5019960159204453,0.4571651780264984,0.5965735495309862,0.7912016177940993,0.8567379996241558,0.7823042886243179,0.5913543776789008,0.628728876384726,0.5488169093604898,0.7353910524340094,0.938829057922687,0.9928242543370907,0.9574445153636841,0.782368199762746,0.7075309180523491,0.5665686189686118,0.5658621740318043,0.6553624951124377,0.6044832503882965,0.5152669211195301,0.39698866482558415,0.26095976701399776,0.17146428199482247,0.15524174696260024,0.11,0.06,0.1224744871391589,0.09219544457292887,0.08544003745317531,0.07071067811865475,0.066332495807108,0.06324555320336758,0.10816653826391968,1
4,0.2760434748368452,0.2580697580112788,0.2193171219946131,0.19849433241279207,0.24289915602982237,0.2547547840571399,0.34770677301427416,0.49668903752750576,0.596992462263972,0.667757440991862,0.6443601477434805,0.6286493458200685,0.6523802572120037,0.643039656630911,0.6729041536504289,0.7297944916207576,0.8547514258543241,0.7869561614219689,0.4507771067833858,0.6808817812219681,0.6440496875241848,0.655133574166368,0.7569676347110225,0.7347788783028538,0.5622277118748239,0.4780167361086848,0.8363611660042568,1.0,0.8521736912155878,0.6873136110975833,0.7143528539874394,0.7388504584826351,0.5367494760127857,0.3132091952673165,0.4417012565071555,0.6466065264130885,0.678527818147495,0.5671860364994893,0.5317894320123332,0.4929503017546495,0.4448595283907045,0.494368283772331,0.42976737893888595,0.29,0.2630589287593181,0.22978250586152116,0.18894443627691185,0.09219544457292887,0.15165750888103102,0.06782329983125268,0.12489995996796796,0.055677643628300216,0.07348469228349534,0.10246950765959599,0.10488088481701516,0.03872983346207417,0.08485281374238571,0.06928203230275509,0.10344080432788601,0.09695359714832658,1
5,0.16911534525287764,0.21283796653792764,0.16643316977093237,0.1319090595827292,0.19595917942265423,0.31464265445104544,0.34655446902326914,0.4281354925721529,0.45880278987817846,0.5512712580935089,0.5466260147486579,0.6519202405202649,0.7964295323504773,0.9054280755532159,1.0,0.999399819891919,0.9750897394599125,0.95,0.8505292469985968,0.7156814934033155,0.455411901469428,0.6312685640834652,0.7674633541739957,0.5359104402789705,0.45199557519958095,0.7603946343840151,0.7340980860893183,0.6123724356957945,0.5840376700179536,0.7118286310622803,0.7469939758793239,0.6912307863514182,0.5743692192309752,0.4688283267892417,0.37509998667022104,0.5344155686354956,0.6170089140360939,0.6448255578061403,0.6367102951892643,0.574108003776293,0.5202883815731426,0.51478150704935,0.26888659319497504,0.3518522417151836,0.34525353003264136,0.33,0.2495996794869737,0.22226110770892868,0.16248076809271922,0.09,0.1019803902718557,0.0670820393249937,0.03741657386773942,0.061644140029689765,0.03605551275463989,0.09433981132056604,0.0754983443527075,0.05196152422706632,0.07141428428542851,0.07874007874011811,1
6,0.17804493814764855,0.30919249667480614,0.363455636907725,0.3752332607858744,0.40914545090957566,0.41352146256270667,0.27037011669191546,0.374299345444258,0.4563989482897611,0.5927056605094978,0.4226109321823088,0.2565151067676132,0.2264950330581225,0.6125357132445421,0.7361385739111896,0.737563556583431,0.7176350047203662,0.6528399497579787,0.4498888751680797,0.6506150935845249,0.8788060081724521,0.9866610360199698,0.9690201236300513,0.7455870170543476,0.7258098924649622,0.8261961026293939,0.7558438992278763,0.7368174807915459,0.4665833258915282,0.4635730794599704,0.762299153875957,0.7951729371652433,0.5445181356024793,0.432781700167648,0.5448853090330111,0.7185401867675878,0.7844106067615353,0.654446330878247,0.7402026749478822,0.7831347265956222,0.7083078426785913,0.48754486972995625,0.4423799272118933,0.41821047332652966,0.36110940170535577,0.24433583445741233,0.3352610922848042,0.32357379374726875,0.22516660498395405,0.12609520212918493,0.1396424004376894,0.14177446878757824,0.15748015748023622,0.11445523142259598,0.08366600265340755,0.1174734012447073,0.09591663046625439,0.11958260743101398,0.06,0.10148891565092219,1
7,0.22781571499789036,0.2340939982143925,0.29017236257093815,0.1786057109949175,0.3402939905434711,0.30364452901377953,0.3204684071792413,0.24758836806279894,0.38275318418009274,0.5327288240746881,0.5293392107146419,0.555517776493246,0.5154609587543949,0.6165225056719341,0.750066663703967,0.6615134163416491,0.5115662224971465,0.3462657938636157,0.8170679286326199,0.969639108122192,0.8849858755935035,0.7315736463268753,0.82516664983505,0.9578100020358944,0.8725250712730265,0.906642156531451,0.9419129471453294,0.7804485889538144,0.5447017532558529,0.3321144381083123,0.36304269721342697,0.24979991993593592,0.31464265445104544,0.6329296959378664,0.6054750201288241,0.324037034920393,0.4376071297408213,0.6268971207462992,0.654828221749796,0.5045790324617145,0.3392639090737475,0.46861498055439926,0.43347433603386487,0.3790778284204973,0.4632493928760188,0.48579831205964474,0.33541019662496846,0.15937377450509227,0.16881943016134132,0.13341664064126332,0.07211102550927978,0.09,0.10954451150103323,0.0670820393249937,0.11,0.09848857801796104,0.09219544457292887,0.06855654600401044,0.06928203230275509,0.07280109889280519,1
8,0.1493318452306808,0.19364916731037085,0.22,0.21794494717703367,0.25436194683953806,0.24310491562286435,0.2744084546802449,0.09899494936611665,0.2615339366124404,0.3856163896931768,0.33999999999999997,0.4066939881532551,0.6191122676865642,0.599833310178753,0.41388404173149757,0.33704599092705434,0.18681541692269404,0.6161168720299746,0.8602906485601247,0.9962429422585638,0.9900505037623081,0.9428679653058534,0.8192679659305617,0.6546754921333163,0.5808614292583042,0.8582540416450132,0.9803570778037969,0.8574963556773871,0.6968500556073738,0.39924929555354255,0.5483611948342079,0.64,0.5630275304103699,0.5748912940721924,0.583780780773057,0.46754678910243835,0.4962862077471023,0.5221110992882645,0.40987803063838396,0.5283937925449163,0.5057667446560717,0.4171330722922842,0.4605431575867782,0.3315116890850155,0.3138470965295043,0.35651086939951776,0.3819685850956856,0.3411744421846396,0.2787471972953271,0.20952326839756963,0.07810249675906655,0.12041594578792296,0.1131370849898476,0.12041594578792296,0.07615773105863909,0.06999999999999999,0.0806225774829855,0.09643650760992954,0.07681145747868608,0.0469041575982343,1
9,0.12806248474865697,0.13152946437965904,0.18627936010197158,0.08366600265340755,0.13674794331177342,0.2590366769397724,0.32496153618543844,0.2640075756488817,0.3101612483854164,0.1584297951775486,0.2830194339616981,0.32496153618543844,0.3558089374931439,0.29832867780352595,0.1407124727947029,0.33660065359413666,0.5316013544000805,0.5686826883245173,0.5690342696182717,0.6582552696332936,0.7789736837660178,0.8747571091451615,0.9593226777263216,0.9858498871532115,0.9595311355031685,0.8686195945291586,0.910439454329611,0.9437690395430441,0.85492689745966,0.8304215796810678,0.7634788798650556,0.7024955515873392,0.5568662316930342,0.17492855684535902,0.1562049935181331,0.33286633954186473,0.39924929555354255,0.37027017163147236,0.2638181191654584,0.212602916254693,0.24899799195977465,0.3769615364994153,0.3996248240537617,0.3720215047547655,0.19287301521985908,0.26229754097208,0.2944486372867091,0.2264950330581225,0.09591663046625439,0.1407124727947029,0.10862780491200216,0.09486832980505137,0.1493318452306808,0.13379088160259653,0.0916515138991168,0.0824621125123532,0.0565685424949238,0.05916079783099616,0.07483314773547883,0.06324555320336758,1
