0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
-0.12612612612612617,0.2,0.21794871794871795,-0.5819314641744548,0.5287263961430293,0.09612518628912048,0.6422708618331057,0.5382674516400334,1.1631231671554254,0.18230903604891216,-0.37064965197215793,-0.4593603842750599,-0.21688048615800154,-1.0265402843601894,-0.7481789802289281,-0.2280327023642925,0.0035275312792812435,-0.1565306939756279,0.16850748857919393,-0.13690865489426632,-0.09442780107848982,-0.37125044112457367,-0.670013806953684,-0.43294614572333673,-0.1437091327153839,-0.32320343224883796,-0.09138110072689515,0.20820793433652543,-0.00437664928879458,-0.683962628368466,-1.2133940620782722,-0.5660756105720974,0.40536462699077963,1.0663056399418835,1.3067214203756266,1.3167153602287562,1.0114269788182835,1.1153882264576098,0.8078949889815082,-0.015342580916351585,-0.9290408822546508,0.16995784335478145,0.3540528569319355,1.711130284728214,0.846981579427321,0.13085530058790065,0.038258940948156316,0.7495831943981327,-0.1517486662714879,1.0564663023679417,0.75,-0.9206349206349206,-0.31043256997455465,0.7232876712328768,-0.03773584905660377,1.595141700404858,1.7918215613382897,0.3851851851851852,0.39097744360902253,-0.38709677419354827,1
1.0135135135135136,0.6825396825396824,1.2820512820512822,0.6193146417445484,0.8967456809963841,2.4761549925484347,1.486320109439125,2.6464816372301656,1.3302785923753666,0.6657138319834841,1.5487238979118334,2.053596258374415,2.3116812964213374,2.3630331753554494,1.6118626430801253,1.8846578772924802,1.5247753954693268,1.187939813490474,0.8499392817903196,0.5216917375190757,-0.23127621330137788,-0.6109869427126221,-0.7631479854399398,-0.9265349223110574,-1.1384637493712726,-1.2427601001072572,-1.0864485981308412,-1.2454172366621066,-0.6140181502220506,-1.2488610918075826,-0.3763495276653168,-0.45132151221144173,-0.6464375523889355,-0.30894201558578777,-0.44000241560480696,0.24131286131659113,0.21516164994425868,-0.7773917941977279,-0.3813356328446871,-0.34068936527952925,-0.4103820875570904,-0.8289327712447304,-0.48693341207736596,-0.10284728213977586,-0.6266642349078971,-0.7665465579366585,-0.5395065151095095,-0.052017339113037686,-0.09010077059869602,-0.8597449908925318,-0.1129032258064515,-0.31746031746031755,-0.06615776081424932,-0.49315068493150677,0.238993710691824,1.983805668016194,1.1970260223048326,-0.1333333333333333,-0.1804511278195488,-0.16589861751152066,1
0.15315315315315317,0.8698412698412699,1.9384615384615385,1.601246105919003,0.5608678184009642,2.0245901639344264,1.8625170998632015,2.971684889262686,2.9879032258064515,2.7759250436715885,2.3694895591647334,2.3104537985084055,1.568939905469278,1.1890995260663504,1.2702046479361782,1.144288134344848,0.8102298407099154,0.8851764975112991,1.0592725380211645,0.6963156747329409,0.43067705212702234,0.02070344665333471,-0.6788000502071043,-1.0067883542012368,-0.5403463390098441,-1.4678584197354305,-0.6194184839044653,0.33214774281805726,-0.19875136770290286,0.7543819010115047,1.2174426450742237,0.25058548009367665,-0.6873428331936295,-0.21172896579051642,0.26680355093906644,-0.04189718406166464,0.8508918617614273,1.362876725190123,0.9734598064577943,0.8148381672971835,0.9143366380750807,0.060350565786554254,-0.05699099365126232,0.30716134598792055,0.46033193507204107,-0.7870282571591124,0.3676185195453286,-0.049349783261087146,-0.7516301126259634,-0.5318761384335154,-0.8548387096774193,1.2486772486772484,0.717557251908397,0.021917808219178138,1.3207547169811322,2.8421052631578947,3.814126394052045,1.5703703703703706,0.4661654135338346,0.46082949308755744,1
-0.5765765765765767,-0.43492063492063493,0.7179487179487181,-0.5869158878504672,-0.6749698674166331,-0.824888226527571,0.03898768809849529,0.1738155312587607,-0.6777859237536658,-0.3557249483881212,-0.7929234338747101,-0.2520541018834534,-1.3264010803511148,-0.26066350710900477,-0.37738466874783205,-0.2698681593871988,-0.5271454555475941,-0.32084215344127237,-0.06696351124732544,-0.31654676258992803,-0.823487118034751,-0.6961533937183861,-0.36174218651939255,-0.6453462060642632,-1.170079758568657,-0.6323918484090094,-0.5711318795430947,-1.3129958960328316,-1.2146489026195535,-0.7760018531387539,0.45765856950067485,1.0184008029441283,0.7403185247275776,-0.0035662395984677377,0.19940817682227188,-0.04960527133710442,0.6535674470457079,2.1357619002910524,2.691194787774265,2.6845313156788566,1.5711262114292077,1.1337918792988688,0.5814262512918943,0.983606557377049,2.053620280868138,1.8513180352740375,1.8170224563349047,1.0603534511503834,0.5548310610551271,0.8378870673952642,0.8225806451612904,0.07407407407407399,-0.6055979643765903,0.6246575342465753,0.12578616352201272,0.07287449392712547,-0.14126394052044614,-0.20740740740740732,-0.3609022556390976,1.1797235023041472,1
2.4054054054054057,1.1365079365079367,0.35384615384615387,-0.11588785046728975,-0.05624748895138615,-0.4061102831594637,0.19083447332421347,1.5093916456405942,1.496700879765396,1.6738129267905348,1.1044083526682138,0.7389710529642269,0.8731937879810939,0.6274881516587675,0.5934790149150193,0.6714296236281948,0.9308273163203439,0.5744035699982835,-0.5360550511767767,-0.17200784826684098,-0.48627920910724964,-0.554522997294436,-0.3180620057738171,-0.47850354502941606,-1.164043974994611,-1.504469074007865,-0.1196780893042576,0.7335157318741449,0.11688228100662904,-0.4161840784495408,0.06730769230769237,0.3890933422549349,-0.345683151718357,-0.6682076343943995,-0.28419590554985197,0.24106421333996406,0.4294871794871795,0.033799643225988205,-0.002682763246143445,-0.14733081126523762,-0.27447922468530694,-0.003106279121366667,-0.22353462276686842,-0.6460742018981884,-0.5748677731169068,-0.5200075858145269,-0.7313556972553371,-0.9283094364788262,-0.5145228215767635,-0.9690346083788707,0.1370967741935484,-0.8783068783068783,-0.4223918575063612,0.13150684931506862,0.44025157232704404,-0.8663967611336032,0.1858736059479553,-0.14814814814814814,0.6466165413533834,0.7557603686635944,1
0.26126126126126126,0.4603174603174603,-0.16923076923076918,-0.6641744548286604,-0.38730413820811577,0.10208643815201186,0.1798905608755131,0.7984300532660497,0.4270527859237537,0.7717960933777988,0.4292343387470999,0.8896473265073946,2.0005401755570564,2.5530805687203784,2.491501907734999,2.0449289239154456,1.416303808631428,1.2224955661079007,0.6672063840860464,-0.066056245912361,-0.9833433193529056,-0.6267497941418657,-0.2778963223296097,-1.2409111479861215,-1.4853775957462099,-0.5042545584554876,-0.5366043613707165,-0.976470588235294,-0.8745575078844051,-0.31024631302602124,0.22823886639676141,0.16125794580127137,-0.2055322715842413,-0.34671773873992856,-0.41560480705356595,-0.0883943556909305,0.20735785953177255,0.3871936907332646,0.46718405672128005,0.2166876839007986,0.049905313579146654,0.08830707787885525,-0.8873468182489295,-0.372044866264021,-0.2101039576873974,-0.09444339085909352,-0.436373717771001,-0.38279426475491835,-0.43390634262003563,-0.7140255009107468,-0.282258064516129,-0.7301587301587302,-0.8295165394402034,-0.6027397260273971,-0.779874213836478,0.3319838056680161,-0.03717472118959111,-0.4592592592592592,-0.19548872180451113,0.16589861751152066,1
0.40090090090090086,2.057142857142857,2.5076923076923077,2.411214953271028,1.685817597428686,1.1751117734724295,-0.463064295485636,0.31398934679001955,0.4109237536656893,1.0728918532634586,-0.2679814385150812,-0.9265579572746806,-1.1486833220796764,0.4459715639810424,0.9025320846340622,0.7050158356043311,0.45549247643719337,0.13250185937410608,-0.5379055109003642,-0.25986483540440364,0.3705212702216898,0.7260322315021761,0.6007280030124261,-0.4302308040428422,-0.5584536897319824,-0.20564890954594192,-0.45249221183800625,-0.5170998632010941,-1.1922507562592521,-1.2114894602733381,0.30617408906882587,0.6781532285045164,-0.31751886001676455,-0.43257165499933947,-0.03828733619179896,0.48523652638776654,0.8612040133779265,0.4341376396582482,1.0133180032576412,1.4092055485498105,1.0792024061490477,-0.03283780785444859,-0.15857079580688016,-0.01932700603968956,-0.12839686303118736,-0.46766546557936656,0.11921264208483502,0.3547849283094365,0.1422643746295198,-0.14571948998178494,0.45161290322580655,0.9206349206349206,1.5521628498727735,0.4164383561643836,-0.06289308176100625,1.1255060728744937,0.4832713754646839,1.2592592592592593,-0.4210526315789473,0.9216589861751151,1
1.310810810810811,0.7619047619047619,1.2794871794871794,-0.30280373831775703,0.8565689031739654,0.0007451564828613189,-0.05813953488372079,-0.5696663863190357,-0.04215542521994139,0.6441162458313481,0.32134570765661263,0.3010997345468334,0.009453072248480618,0.4691943127962083,0.9743322927506073,0.39154452382706056,-0.10295981921402196,-0.5684535728588591,0.5381368183658126,0.8670154785262699,0.39664469742360714,-0.3051405716974474,-0.047194678046943744,0.6604314376225674,0.11554214270316884,0.1930639971397926,0.3676012461059189,-0.3359781121751026,-0.9888652893093905,-1.5345533163462282,-1.20968286099865,-1.2285045165607222,-0.979715004191115,0.13089420155857887,0.13008031885983454,-0.5374526014794555,-0.31995540691192875,0.3015679278940946,0.5568649995209353,-0.09857082807902491,-0.6434220786454273,-0.1131573108497892,-0.2046360549239627,-0.23468507333908567,0.4858654021521068,0.869713635501612,0.12032159689492655,-0.7029009669889964,-0.38411381149970364,-0.00728597449908921,-0.7016129032258064,-0.3492063492063493,0.24936386768447844,-0.5260273972602738,0.578616352201258,0.4615384615384615,0.379182156133829,-0.16296296296296287,-0.24060150375939846,0.0,1
-0.022522522522522546,0.2126984126984126,0.3615384615384616,0.085981308411215,0.0353555644837283,-0.4925484351713862,-0.4329685362517098,-1.1471825063078216,-0.6147360703812317,-0.21407019215499445,-0.6334106728538285,-0.42295537858677784,0.6446995273463876,0.3729857819905212,-0.3829344432882413,-0.563010974442071,-0.6029873780521413,0.025859602952113907,0.705834730815937,0.9810333551340746,0.8687837028160577,0.5272320903423126,-0.07154512363499428,-0.8143007995172726,-1.1028238844578575,-0.05119771183410772,0.5594496365524401,0.009302325581395234,-0.5025423183368735,-1.3829047949965254,-0.6398448043184882,-0.06691201070592158,-0.2487845766974015,-0.054286091665565854,0.06775771483785256,-0.25498850003108103,-0.16722408026755864,-0.15059618815134718,-0.44265593561368194,0.0048339638503572275,-0.016486576807396597,-0.31550920789882403,-0.0617156356119887,-0.4679896462467647,-0.3611161772752143,0.043618433529300144,0.4907125034654839,0.5108369456485495,0.7824540604623592,1.894353369763206,-0.629032258064516,0.3280423280423281,0.33078880407124694,0.5698630136986302,-0.21383647798742142,-0.31578947368421056,0.08178438661710026,0.5185185185185185,-0.07518796992481196,-0.5714285714285713,1
-0.2882882882882883,-0.4285714285714286,0.010256410256410373,-0.9233644859813084,-0.7038971474487745,-0.37332339791356195,-0.018467852257181807,-0.4754695822820298,-0.4109237536656892,-0.9992059710973477,-0.8393271461716939,-0.725319175831121,-0.7419311276164758,-0.9104265402843601,-0.9084287200832467,-0.5638948221256536,-0.05688144187841038,-0.10275187367698378,-0.25709824784594926,-0.238064094179202,-0.0261234272019171,0.23597223856016925,0.553784360487009,0.8248604616080856,0.5736868577998133,0.0,0.21625129802699877,0.4344733242134064,0.12898242904035506,0.2546521504130952,0.31224696356275305,0.2137838742054199,-0.27191953059513835,-0.8465196143177913,-0.6965396461138957,-0.5230310188350843,-0.40942028985507267,-0.6594685944981692,-0.8197757976430007,-0.978772593526692,-0.8800267349894174,-0.4570667850011093,-0.3711796840395688,-0.27126833477135487,-0.808316614991793,-0.39863455338516973,-0.16578874410867767,-0.3574524841613872,-0.8417308832246592,0.138433515482696,-0.16935483870967738,-0.25396825396825407,1.297709923664122,0.9424657534246574,0.11320754716981131,-0.008097165991902924,-0.4089219330855019,-0.3407407407407407,-0.12030075187969916,-0.2396313364055299,1
